GameID,Teams,Yards,Quarter,Date,Time
2015121306,WAS@CHI,0.0,4,2015-12-13,09:25
2015121305,SD@KC,0.0,4,2015-12-13,11:09
2015121312,DAL@GB,0.0,4,2015-12-13,11:25
2015121307,ATL@CAR,0.0,4,2015-12-13,12:07
2015121306,WAS@CHI,0.0,4,2015-12-13,12:58
2015121308,NO@TB,0.0,4,2015-12-13,13:09
2015121310,SF@CLE,0.0,4,2015-12-13,13:47
2015121313,SEA@BAL,0.0,4,2015-12-13,14:06
2015121312,DAL@GB,0.0,4,2015-12-13,14:22
2015121311,OAK@DEN,0.0,4,2015-12-13,14:55
2015121301,TEN@NYJ,0.0,4,2015-12-13,15:00
2015121307,ATL@CAR,11.0,4,2015-12-13,08:30
2015121300,BUF@PHI,13.0,4,2015-12-13,02:00
2015121303,NE@HOU,13.0,4,2015-12-13,13:49
2015121300,BUF@PHI,14.0,4,2015-12-13,05:36
2015121305,SD@KC,15.0,4,2015-12-13,09:38
2015121311,OAK@DEN,22.0,4,2015-12-13,07:02
2015121313,SEA@BAL,24.0,4,2015-12-13,12:14
2015121300,BUF@PHI,28.0,4,2015-12-13,09:31
2015121400,NYG@MIA,0.0,1,2015-12-14,03:11
2015121400,NYG@MIA,20.0,1,2015-12-14,01:39
2015121400,NYG@MIA,0.0,2,2015-12-14,06:02
2015121400,NYG@MIA,10.0,2,2015-12-14,00:13
2015121400,NYG@MIA,10.0,2,2015-12-14,08:57
2015121400,NYG@MIA,15.0,3,2015-12-14,03:36
2015121400,NYG@MIA,20.0,3,2015-12-14,13:06
2015121400,NYG@MIA,0.0,4,2015-12-14,04:52
2015121400,NYG@MIA,0.0,4,2015-12-14,05:59
2015121400,NYG@MIA,0.0,4,2015-12-14,07:29
2015121400,NYG@MIA,0.0,4,2015-12-14,12:08
2015121700,TB@STL,0.0,1,2015-12-17,01:52
2015121700,TB@STL,0.0,1,2015-12-17,06:47
2015121700,TB@STL,0.0,1,2015-12-17,08:50
2015121700,TB@STL,0.0,2,2015-12-17,01:17
2015121700,TB@STL,0.0,2,2015-12-17,14:57
2015121700,TB@STL,0.0,4,2015-12-17,04:05
2015121700,TB@STL,0.0,4,2015-12-17,06:21
2015121700,TB@STL,0.0,4,2015-12-17,15:00
2015121900,NYJ@DAL,0.0,1,2015-12-19,02:24
2015121900,NYJ@DAL,0.0,1,2015-12-19,09:46
2015121900,NYJ@DAL,0.0,2,2015-12-19,04:49
2015121900,NYJ@DAL,0.0,2,2015-12-19,11:24
2015121900,NYJ@DAL,0.0,2,2015-12-19,13:30
2015121900,NYJ@DAL,15.0,2,2015-12-19,02:00
2015121900,NYJ@DAL,3.0,3,2015-12-19,01:58
2015121900,NYJ@DAL,5.0,3,2015-12-19,09:31
2015121900,NYJ@DAL,7.0,4,2015-12-19,14:15
2015122012,CIN@SF,-3.0,1,2015-12-20,04:29
2015122012,CIN@SF,-2.0,1,2015-12-20,02:51
2015122009,GB@OAK,-2.0,1,2015-12-20,12:59
2015122012,CIN@SF,-2.0,1,2015-12-20,13:12
2015122009,GB@OAK,-1.0,1,2015-12-20,08:09
2015122011,MIA@SD,0.0,1,2015-12-20,01:09
2015122003,ATL@JAC,0.0,1,2015-12-20,02:35
2015122010,DEN@PIT,0.0,1,2015-12-20,03:25
2015122002,CHI@MIN,0.0,1,2015-12-20,03:45
2015122004,HOU@IND,0.0,1,2015-12-20,06:30
2015122003,ATL@JAC,0.0,1,2015-12-20,08:45
2015122012,CIN@SF,0.0,1,2015-12-20,09:02
2015122009,GB@OAK,0.0,1,2015-12-20,09:31
2015122000,CAR@NYG,0.0,1,2015-12-20,10:29
2015122012,CIN@SF,0.0,1,2015-12-20,11:37
2015122010,DEN@PIT,0.0,1,2015-12-20,11:49
2015122002,CHI@MIN,0.0,1,2015-12-20,12:17
2015122000,CAR@NYG,0.0,1,2015-12-20,12:50
2015122005,TEN@NE,0.0,1,2015-12-20,13:45
2015122011,MIA@SD,1.0,1,2015-12-20,10:40
2015122007,BUF@WAS,5.0,1,2015-12-20,02:55
2015122005,TEN@NE,6.0,1,2015-12-20,00:55
2015122003,ATL@JAC,8.0,1,2015-12-20,10:02
2015122005,TEN@NE,9.0,1,2015-12-20,03:21
2015122003,ATL@JAC,10.0,1,2015-12-20,04:14
2015122006,KC@BAL,10.0,1,2015-12-20,05:06
2015122000,CAR@NYG,17.0,1,2015-12-20,11:46
2015122011,MIA@SD,18.0,1,2015-12-20,02:41
2015122008,CLE@SEA,0.0,2,2015-12-20,00:23
2015122004,HOU@IND,0.0,2,2015-12-20,02:23
2015122003,ATL@JAC,0.0,2,2015-12-20,02:56
2015122011,MIA@SD,0.0,2,2015-12-20,03:18
2015122012,CIN@SF,0.0,2,2015-12-20,03:30
2015122006,KC@BAL,0.0,2,2015-12-20,04:13
2015122000,CAR@NYG,0.0,2,2015-12-20,04:26
2015122009,GB@OAK,0.0,2,2015-12-20,05:11
2015122000,CAR@NYG,0.0,2,2015-12-20,05:56
2015122006,KC@BAL,0.0,2,2015-12-20,06:14
2015122001,ARI@PHI,0.0,2,2015-12-20,06:20
2015122009,GB@OAK,0.0,2,2015-12-20,06:20
2015122002,CHI@MIN,0.0,2,2015-12-20,08:11
2015122003,ATL@JAC,0.0,2,2015-12-20,09:37
2015122012,CIN@SF,0.0,2,2015-12-20,10:01
2015122002,CHI@MIN,0.0,2,2015-12-20,10:06
2015122001,ARI@PHI,0.0,2,2015-12-20,10:30
2015122007,BUF@WAS,0.0,2,2015-12-20,10:44
2015122000,CAR@NYG,0.0,2,2015-12-20,10:55
2015122004,HOU@IND,0.0,2,2015-12-20,11:29
2015122001,ARI@PHI,0.0,2,2015-12-20,12:24
2015122009,GB@OAK,0.0,2,2015-12-20,12:46
2015122006,KC@BAL,0.0,2,2015-12-20,12:49
2015122011,MIA@SD,0.0,2,2015-12-20,14:23
2015122012,CIN@SF,0.0,2,2015-12-20,15:00
2015122011,MIA@SD,1.0,2,2015-12-20,07:40
2015122000,CAR@NYG,2.0,2,2015-12-20,09:10
2015122000,CAR@NYG,2.0,2,2015-12-20,14:07
2015122007,BUF@WAS,5.0,2,2015-12-20,07:09
2015122012,CIN@SF,5.0,2,2015-12-20,13:29
2015122008,CLE@SEA,5.0,2,2015-12-20,14:02
2015122000,CAR@NYG,8.0,2,2015-12-20,01:34
2015122006,KC@BAL,12.0,2,2015-12-20,09:47
2015122003,ATL@JAC,17.0,2,2015-12-20,11:10
2015122004,HOU@IND,19.0,2,2015-12-20,08:39
2015122003,ATL@JAC,20.0,2,2015-12-20,01:53
2015122005,TEN@NE,22.0,2,2015-12-20,01:28
2015122004,HOU@IND,33.0,2,2015-12-20,13:01
2015122006,KC@BAL,-10.0,3,2015-12-20,06:09
2015122004,HOU@IND,-1.0,3,2015-12-20,00:44
2015122003,ATL@JAC,0.0,3,2015-12-20,00:08
2015122006,KC@BAL,0.0,3,2015-12-20,00:35
2015122005,TEN@NE,0.0,3,2015-12-20,01:06
2015122002,CHI@MIN,0.0,3,2015-12-20,02:06
2015122006,KC@BAL,0.0,3,2015-12-20,02:18
2015122009,GB@OAK,0.0,3,2015-12-20,03:25
2015122008,CLE@SEA,0.0,3,2015-12-20,06:03
2015122011,MIA@SD,0.0,3,2015-12-20,10:32
2015122010,DEN@PIT,0.0,3,2015-12-20,10:40
2015122008,CLE@SEA,0.0,3,2015-12-20,11:18
2015122006,KC@BAL,0.0,3,2015-12-20,11:21
2015122010,DEN@PIT,0.0,3,2015-12-20,11:33
2015122000,CAR@NYG,0.0,3,2015-12-20,12:54
2015122000,CAR@NYG,0.0,3,2015-12-20,13:38
2015122011,MIA@SD,0.0,3,2015-12-20,13:42
2015122001,ARI@PHI,0.0,3,2015-12-20,14:08
2015122011,MIA@SD,3.0,3,2015-12-20,08:37
2015122012,CIN@SF,4.0,3,2015-12-20,07:30
2015122007,BUF@WAS,5.0,3,2015-12-20,04:33
2015122001,ARI@PHI,6.0,3,2015-12-20,05:00
2015122012,CIN@SF,7.0,3,2015-12-20,00:22
2015122004,HOU@IND,7.0,3,2015-12-20,11:41
2015122011,MIA@SD,10.0,3,2015-12-20,12:15
2015122006,KC@BAL,11.0,3,2015-12-20,13:33
2015122010,DEN@PIT,13.0,3,2015-12-20,12:52
2015122009,GB@OAK,14.0,3,2015-12-20,13:23
2015122004,HOU@IND,15.0,3,2015-12-20,07:21
2015122004,HOU@IND,15.0,3,2015-12-20,09:40
2015122004,HOU@IND,15.0,3,2015-12-20,12:32
2015122011,MIA@SD,16.0,3,2015-12-20,13:35
2015122005,TEN@NE,18.0,3,2015-12-20,14:14
2015122010,DEN@PIT,19.0,3,2015-12-20,05:45
2015122000,CAR@NYG,36.0,3,2015-12-20,08:34
2015122010,DEN@PIT,71.0,3,2015-12-20,01:27
2015122007,BUF@WAS,0.0,4,2015-12-20,04:19
2015122000,CAR@NYG,0.0,4,2015-12-20,04:25
2015122007,BUF@WAS,0.0,4,2015-12-20,05:22
2015122010,DEN@PIT,0.0,4,2015-12-20,05:43
2015122007,BUF@WAS,0.0,4,2015-12-20,06:24
2015122004,HOU@IND,0.0,4,2015-12-20,06:54
2015122005,TEN@NE,0.0,4,2015-12-20,07:11
2015122010,DEN@PIT,0.0,4,2015-12-20,07:36
2015122003,ATL@JAC,0.0,4,2015-12-20,08:33
2015122010,DEN@PIT,0.0,4,2015-12-20,09:20
2015122002,CHI@MIN,0.0,4,2015-12-20,10:11
2015122010,DEN@PIT,0.0,4,2015-12-20,11:19
2015122005,TEN@NE,0.0,4,2015-12-20,12:36
2015122012,CIN@SF,0.0,4,2015-12-20,14:12
2015122002,CHI@MIN,0.0,4,2015-12-20,14:28
2015122003,ATL@JAC,3.0,4,2015-12-20,13:35
2015122012,CIN@SF,6.0,4,2015-12-20,06:21
2015122001,ARI@PHI,6.0,4,2015-12-20,10:22
2015122012,CIN@SF,7.0,4,2015-12-20,12:05
2015122009,GB@OAK,10.0,4,2015-12-20,07:02
2015122010,DEN@PIT,10.0,4,2015-12-20,15:00
2015122011,MIA@SD,11.0,4,2015-12-20,07:18
2015122004,HOU@IND,15.0,4,2015-12-20,03:18
2015122012,CIN@SF,17.0,4,2015-12-20,01:36
2015122006,KC@BAL,17.0,4,2015-12-20,01:50
2015122000,CAR@NYG,21.0,4,2015-12-20,14:55
2015122100,DET@NO,0.0,1,2015-12-21,10:32
2015122100,DET@NO,0.0,1,2015-12-21,11:25
2015122100,DET@NO,14.0,1,2015-12-21,13:38
2015122100,DET@NO,7.0,2,2015-12-21,11:15
2015122100,DET@NO,0.0,3,2015-12-21,10:20
2015122100,DET@NO,6.0,3,2015-12-21,01:33
2015122100,DET@NO,6.0,3,2015-12-21,07:42
2015122400,SD@OAK,0.0,1,2015-12-24,01:18
2015122400,SD@OAK,0.0,2,2015-12-24,03:12
2015122400,SD@OAK,0.0,2,2015-12-24,14:58
2015122400,SD@OAK,9.0,2,2015-12-24,04:42
2015122400,SD@OAK,0.0,3,2015-12-24,03:35
2015122400,SD@OAK,0.0,3,2015-12-24,04:53
2015122400,SD@OAK,0.0,3,2015-12-24,07:11
2015122400,SD@OAK,0.0,3,2015-12-24,09:13
2015122400,SD@OAK,0.0,3,2015-12-24,10:22
2015122400,SD@OAK,0.0,3,2015-12-24,12:35
2015122400,SD@OAK,2.0,3,2015-12-24,00:10
2015122400,SD@OAK,0.0,4,2015-12-24,00:10
2015122400,SD@OAK,0.0,4,2015-12-24,06:32
2015122600,WAS@PHI,0.0,1,2015-12-26,08:44
2015122600,WAS@PHI,0.0,1,2015-12-26,11:15
2015122600,WAS@PHI,5.0,1,2015-12-26,04:50
2015122600,WAS@PHI,-3.0,2,2015-12-26,12:10
2015122600,WAS@PHI,0.0,2,2015-12-26,00:40
2015122600,WAS@PHI,0.0,2,2015-12-26,04:26
2015122600,WAS@PHI,0.0,2,2015-12-26,08:19
2015122600,WAS@PHI,0.0,2,2015-12-26,10:20
2015122600,WAS@PHI,0.0,2,2015-12-26,14:16
2015122600,WAS@PHI,0.0,3,2015-12-26,01:51
2015122600,WAS@PHI,0.0,3,2015-12-26,04:10
2015122600,WAS@PHI,0.0,3,2015-12-26,12:23
2015122600,WAS@PHI,5.0,3,2015-12-26,11:12
2015122600,WAS@PHI,0.0,4,2015-12-26,03:27
2015122703,HOU@TEN,0.0,1,2015-12-27,00:32
2015122708,CHI@TB,0.0,1,2015-12-27,02:29
2015122711,STL@SEA,0.0,1,2015-12-27,02:44
2015122706,NYG@MIN,0.0,1,2015-12-27,04:01
2015122705,SF@DET,0.0,1,2015-12-27,04:01
2015122710,GB@ARI,0.0,1,2015-12-27,06:00
2015122706,NYG@MIN,0.0,1,2015-12-27,06:39
2015122700,JAC@NO,0.0,1,2015-12-27,06:57
2015122704,CLE@KC,0.0,1,2015-12-27,07:09
2015122708,CHI@TB,0.0,1,2015-12-27,08:40
2015122702,NE@NYJ,0.0,1,2015-12-27,10:26
2015122701,IND@MIA,0.0,1,2015-12-27,10:49
2015122710,GB@ARI,0.0,1,2015-12-27,10:52
2015122708,CHI@TB,0.0,1,2015-12-27,12:02
2015122706,NYG@MIN,0.0,1,2015-12-27,12:46
2015122702,NE@NYJ,0.0,1,2015-12-27,13:16
2015122710,GB@ARI,0.0,1,2015-12-27,13:41
2015122706,NYG@MIN,0.0,1,2015-12-27,13:42
2015122711,STL@SEA,3.0,1,2015-12-27,11:02
2015122703,HOU@TEN,7.0,1,2015-12-27,09:38
2015122711,STL@SEA,7.0,1,2015-12-27,12:50
2015122702,NE@NYJ,8.0,1,2015-12-27,01:00
2015122710,GB@ARI,9.0,1,2015-12-27,02:48
2015122706,NYG@MIN,12.0,1,2015-12-27,08:46
2015122701,IND@MIA,15.0,1,2015-12-27,00:07
2015122712,PIT@BAL,-1.0,2,2015-12-27,00:38
2015122703,HOU@TEN,0.0,2,2015-12-27,00:53
2015122706,NYG@MIN,0.0,2,2015-12-27,01:14
2015122701,IND@MIA,0.0,2,2015-12-27,01:16
2015122707,CAR@ATL,0.0,2,2015-12-27,01:52
2015122710,GB@ARI,0.0,2,2015-12-27,02:08
2015122705,SF@DET,0.0,2,2015-12-27,02:48
2015122706,NYG@MIN,0.0,2,2015-12-27,05:28
2015122712,PIT@BAL,0.0,2,2015-12-27,05:45
2015122712,PIT@BAL,0.0,2,2015-12-27,07:10
2015122707,CAR@ATL,0.0,2,2015-12-27,08:05
2015122711,STL@SEA,0.0,2,2015-12-27,09:04
2015122710,GB@ARI,0.0,2,2015-12-27,10:57
2015122709,DAL@BUF,0.0,2,2015-12-27,10:57
2015122707,CAR@ATL,0.0,2,2015-12-27,11:17
2015122703,HOU@TEN,0.0,2,2015-12-27,11:21
2015122706,NYG@MIN,0.0,2,2015-12-27,13:17
2015122711,STL@SEA,0.0,2,2015-12-27,13:41
2015122702,NE@NYJ,0.0,2,2015-12-27,14:51
2015122708,CHI@TB,0.0,2,2015-12-27,14:57
2015122704,CLE@KC,1.0,2,2015-12-27,02:15
2015122703,HOU@TEN,2.0,2,2015-12-27,07:16
2015122703,HOU@TEN,3.0,2,2015-12-27,01:43
2015122700,JAC@NO,4.0,2,2015-12-27,07:13
2015122708,CHI@TB,5.0,2,2015-12-27,02:00
2015122700,JAC@NO,7.0,2,2015-12-27,09:12
2015122704,CLE@KC,8.0,2,2015-12-27,15:00
2015122704,CLE@KC,9.0,2,2015-12-27,01:46
2015122704,CLE@KC,16.0,2,2015-12-27,12:46
2015122703,HOU@TEN,18.0,2,2015-12-27,01:18
2015122703,HOU@TEN,20.0,2,2015-12-27,05:44
2015122711,STL@SEA,21.0,2,2015-12-27,07:01
2015122709,DAL@BUF,28.0,2,2015-12-27,08:31
2015122705,SF@DET,31.0,2,2015-12-27,10:01
2015122701,IND@MIA,0.0,3,2015-12-27,00:36
2015122712,PIT@BAL,0.0,3,2015-12-27,00:37
2015122711,STL@SEA,0.0,3,2015-12-27,01:00
2015122705,SF@DET,0.0,3,2015-12-27,01:39
2015122708,CHI@TB,0.0,3,2015-12-27,02:55
2015122711,STL@SEA,0.0,3,2015-12-27,03:10
2015122705,SF@DET,0.0,3,2015-12-27,04:03
2015122710,GB@ARI,0.0,3,2015-12-27,04:34
2015122706,NYG@MIN,0.0,3,2015-12-27,05:25
2015122704,CLE@KC,0.0,3,2015-12-27,05:35
2015122703,HOU@TEN,0.0,3,2015-12-27,05:45
2015122705,SF@DET,0.0,3,2015-12-27,06:56
2015122712,PIT@BAL,0.0,3,2015-12-27,07:18
2015122712,PIT@BAL,0.0,3,2015-12-27,09:24
2015122701,IND@MIA,0.0,3,2015-12-27,10:31
2015122701,IND@MIA,0.0,3,2015-12-27,10:42
2015122709,DAL@BUF,0.0,3,2015-12-27,12:01
2015122709,DAL@BUF,0.0,3,2015-12-27,13:31
2015122712,PIT@BAL,0.0,3,2015-12-27,14:29
2015122706,NYG@MIN,1.0,3,2015-12-27,12:53
2015122708,CHI@TB,3.0,3,2015-12-27,09:26
2015122701,IND@MIA,19.0,3,2015-12-27,13:01
2015122712,PIT@BAL,0.0,4,2015-12-27,00:12
2015122700,JAC@NO,0.0,4,2015-12-27,00:28
2015122702,NE@NYJ,0.0,4,2015-12-27,00:33
2015122704,CLE@KC,0.0,4,2015-12-27,02:00
2015122701,IND@MIA,0.0,4,2015-12-27,02:56
2015122712,PIT@BAL,0.0,4,2015-12-27,03:05
2015122710,GB@ARI,0.0,4,2015-12-27,03:26
2015122711,STL@SEA,0.0,4,2015-12-27,04:57
2015122704,CLE@KC,0.0,4,2015-12-27,05:41
2015122703,HOU@TEN,0.0,4,2015-12-27,06:12
2015122709,DAL@BUF,0.0,4,2015-12-27,07:02
2015122703,HOU@TEN,0.0,4,2015-12-27,07:07
2015122711,STL@SEA,0.0,4,2015-12-27,07:25
2015122702,NE@NYJ,0.0,4,2015-12-27,07:42
2015122710,GB@ARI,0.0,4,2015-12-27,08:28
2015122700,JAC@NO,0.0,4,2015-12-27,09:55
2015122710,GB@ARI,0.0,4,2015-12-27,10:04
2015122702,NE@NYJ,0.0,4,2015-12-27,12:02
2015122708,CHI@TB,0.0,4,2015-12-27,13:30
2015122709,DAL@BUF,0.0,4,2015-12-27,14:06
2015122707,CAR@ATL,0.0,4,2015-12-27,14:12
2015122703,HOU@TEN,1.0,4,2015-12-27,10:02
2015122702,NE@NYJ,4.0,4,2015-12-27,06:37
2015122709,DAL@BUF,4.0,4,2015-12-27,11:51
2015122703,HOU@TEN,7.0,4,2015-12-27,08:43
2015122703,HOU@TEN,8.0,4,2015-12-27,03:51
2015122711,STL@SEA,13.0,4,2015-12-27,01:15
2015122702,NE@NYJ,15.0,4,2015-12-27,10:38
2015122701,IND@MIA,16.0,4,2015-12-27,14:23
2015122800,CIN@DEN,1.0,1,2015-12-28,03:52
2015122800,CIN@DEN,3.0,2,2015-12-28,08:14
2015122800,CIN@DEN,0.0,3,2015-12-28,03:09
2015122800,CIN@DEN,0.0,3,2015-12-28,06:15
2015122800,CIN@DEN,0.0,3,2015-12-28,08:10
2015122800,CIN@DEN,7.0,3,2015-12-28,01:56
2015122800,CIN@DEN,-3.0,4,2015-12-28,13:45
2015122800,CIN@DEN,0.0,4,2015-12-28,01:51
2015122800,CIN@DEN,6.0,4,2015-12-28,15:00
2015122800,CIN@DEN,14.0,4,2015-12-28,12:03
